path,name,saturation,dark,bright,block_jump
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe396_jpg.rf.238c0cef225402b66e1286efb04f3ec0.jpg,ARUWvsTAMUframe396_jpg.rf.238c0cef225402b66e1286efb04f3ec0.jpg,0.260234375,0.05755533854166667,0.015139973958333334,24.1627197265625
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe397_jpg.rf.1d5163eb815b822bdcd8a00806c51877.jpg,ARUWvsTAMUframe397_jpg.rf.1d5163eb815b822bdcd8a00806c51877.jpg,0.244853515625,0.057734375,0.016591796875,24.305824279785156
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe398_jpg.rf.be0219026cf3f15ce8bc2b74c3342e2d.jpg,ARUWvsTAMUframe398_jpg.rf.be0219026cf3f15ce8bc2b74c3342e2d.jpg,0.22605794270833332,0.05821940104166667,0.022955729166666668,24.764442443847656
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe399_jpg.rf.c3c50b9d9b47c6ee560702d528b36702.jpg,ARUWvsTAMUframe399_jpg.rf.c3c50b9d9b47c6ee560702d528b36702.jpg,0.23413736979166666,0.05765625,0.019518229166666668,24.45180892944336
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe402_jpg.rf.c7f59729ebc6c58463ea60ef4558be5f.jpg,ARUWvsTAMUframe402_jpg.rf.c7f59729ebc6c58463ea60ef4558be5f.jpg,0.00024088541666666667,0.07849283854166667,0.07299479166666667,18.65753746032715
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe403_jpg.rf.d966bb27b838363e8e5e4a4190928ef7.jpg,ARUWvsTAMUframe403_jpg.rf.d966bb27b838363e8e5e4a4190928ef7.jpg,0.040055338541666666,0.07827473958333334,0.063310546875,18.3461856842041
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe404_jpg.rf.e6a6b70b9707198ffb5d94683abb6343.jpg,ARUWvsTAMUframe404_jpg.rf.e6a6b70b9707198ffb5d94683abb6343.jpg,0.002392578125,0.07815104166666667,0.07076822916666667,18.565444946289062
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe405_jpg.rf.9ab68c3e79e999b47f7a99c2eaf65d40.jpg,ARUWvsTAMUframe405_jpg.rf.9ab68c3e79e999b47f7a99c2eaf65d40.jpg,0.010416666666666666,0.08961263020833334,0.050660807291666665,21.47576332092285
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe406_jpg.rf.973301d4997c678f52f54c6aae8c542c.jpg,ARUWvsTAMUframe406_jpg.rf.973301d4997c678f52f54c6aae8c542c.jpg,0.012119140625,0.09093424479166666,0.058987630208333336,22.420732498168945
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe407_jpg.rf.f58862c6de329c988c1170dee1c22216.jpg,ARUWvsTAMUframe407_jpg.rf.f58862c6de329c988c1170dee1c22216.jpg,0.009404296875,0.086025390625,0.0498828125,22.61692237854004
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe409_jpg.rf.02a88ae821f97dc143f1120e5023102a.jpg,ARUWvsTAMUframe409_jpg.rf.02a88ae821f97dc143f1120e5023102a.jpg,0.008297526041666666,0.08724934895833333,0.059772135416666664,23.328134536743164
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe411_jpg.rf.084032a42323bbe52d8f27d684cbd99d.jpg,ARUWvsTAMUframe411_jpg.rf.084032a42323bbe52d8f27d684cbd99d.jpg,0.00720703125,0.087314453125,0.0605078125,22.919166564941406
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe439_jpg.rf.03aa9b7ea09e9c75bf0c8d8ce328b7ba.jpg,ARUWvsTAMUframe439_jpg.rf.03aa9b7ea09e9c75bf0c8d8ce328b7ba.jpg,0.14883463541666667,0.07916015625,0.029029947916666667,25.946990966796875
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe440_jpg.rf.d64fdad55cdc9309f3ca4991bc53c37b.jpg,ARUWvsTAMUframe440_jpg.rf.d64fdad55cdc9309f3ca4991bc53c37b.jpg,0.2477734375,0.07273111979166667,0.026331380208333335,25.352031707763672
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe441_jpg.rf.109a9668bcc590c9b7ae40167310ba34.jpg,ARUWvsTAMUframe441_jpg.rf.109a9668bcc590c9b7ae40167310ba34.jpg,0.18017578125,0.08038411458333333,0.025940755208333333,25.79701805114746
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe442_jpg.rf.96f7d504ee4dad8264cfa48e3050e810.jpg,ARUWvsTAMUframe442_jpg.rf.96f7d504ee4dad8264cfa48e3050e810.jpg,0.17532877604166666,0.08318359375,0.0308203125,25.393943786621094
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe443_jpg.rf.750ff203b3c647eee61fb70a1b314e63.jpg,ARUWvsTAMUframe443_jpg.rf.750ff203b3c647eee61fb70a1b314e63.jpg,0.16234700520833334,0.07793619791666667,0.031373697916666665,26.66240692138672
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe444_jpg.rf.82195c70ac4bd770e09f694cf425ee93.jpg,ARUWvsTAMUframe444_jpg.rf.82195c70ac4bd770e09f694cf425ee93.jpg,0.18486328125,0.07810872395833333,0.03135091145833333,26.972087860107422
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe445_jpg.rf.08bea7af4fdaa90f4a602b7ba22a7fcf.jpg,ARUWvsTAMUframe445_jpg.rf.08bea7af4fdaa90f4a602b7ba22a7fcf.jpg,0.205126953125,0.07359700520833333,0.030247395833333333,26.375900268554688
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe446_jpg.rf.118436b1ad4fc44d654514651c98e8c4.jpg,ARUWvsTAMUframe446_jpg.rf.118436b1ad4fc44d654514651c98e8c4.jpg,0.15498697916666668,0.072294921875,0.029365234375,27.642898559570312
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe449_jpg.rf.6610e549b70983d912703196af1a559c.jpg,ARUWvsTAMUframe449_jpg.rf.6610e549b70983d912703196af1a559c.jpg,0.18352213541666668,0.07730143229166667,0.042568359375,26.151222229003906
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe450_jpg.rf.9944034f952e35551ee4b712324a0078.jpg,ARUWvsTAMUframe450_jpg.rf.9944034f952e35551ee4b712324a0078.jpg,0.17744140625,0.06959309895833334,0.033919270833333334,26.072206497192383
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe451_jpg.rf.f92ac6d095d28ca365e5ea65d0fc00d0.jpg,ARUWvsTAMUframe451_jpg.rf.f92ac6d095d28ca365e5ea65d0fc00d0.jpg,0.23259765625,0.06946614583333334,0.03427734375,25.321544647216797
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe452_jpg.rf.394e990290236cdc466b81a89e8edeaa.jpg,ARUWvsTAMUframe452_jpg.rf.394e990290236cdc466b81a89e8edeaa.jpg,0.185009765625,0.08209635416666666,0.04021158854166667,24.671104431152344
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe453_jpg.rf.171b33a047dbca78c465768f56a0abfe.jpg,ARUWvsTAMUframe453_jpg.rf.171b33a047dbca78c465768f56a0abfe.jpg,0.16205729166666666,0.08052083333333333,0.03592122395833333,26.038429260253906
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe454_jpg.rf.9b8727b8e46239a452231bdcee08e6f5.jpg,ARUWvsTAMUframe454_jpg.rf.9b8727b8e46239a452231bdcee08e6f5.jpg,0.116982421875,0.07449544270833333,0.032080078125,26.554168701171875
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe455_jpg.rf.e3e94b7d01b0cb99a3700d6b592c5252.jpg,ARUWvsTAMUframe455_jpg.rf.e3e94b7d01b0cb99a3700d6b592c5252.jpg,0.17142903645833332,0.060113932291666665,0.045465494791666665,30.023475646972656
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe456_jpg.rf.c48d2682b9962dc4873f802c695949af.jpg,ARUWvsTAMUframe456_jpg.rf.c48d2682b9962dc4873f802c695949af.jpg,0.19028971354166666,0.07668294270833333,0.041533203125,29.387521743774414
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe457_jpg.rf.64c0e0d23ab3bc9c27f2404226182dc2.jpg,ARUWvsTAMUframe457_jpg.rf.64c0e0d23ab3bc9c27f2404226182dc2.jpg,0.18671549479166666,0.08172526041666667,0.04446940104166667,27.671337127685547
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe458_jpg.rf.1795e7ef3998cdfa6111acb65b4ba5ec.jpg,ARUWvsTAMUframe458_jpg.rf.1795e7ef3998cdfa6111acb65b4ba5ec.jpg,0.196015625,0.07497395833333333,0.026233723958333333,25.842784881591797
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe459_jpg.rf.694f1e228626d9e5ab79fbcc491a34f7.jpg,ARUWvsTAMUframe459_jpg.rf.694f1e228626d9e5ab79fbcc491a34f7.jpg,0.19661783854166667,0.06054036458333333,0.04394205729166667,28.071849822998047
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe460_jpg.rf.972b886395258cc37e3e49822b993ae3.jpg,ARUWvsTAMUframe460_jpg.rf.972b886395258cc37e3e49822b993ae3.jpg,0.19943684895833333,0.06054036458333333,0.045595703125,26.55194854736328
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe461_jpg.rf.98d209016a644bbacb1137997b2a2a25.jpg,ARUWvsTAMUframe461_jpg.rf.98d209016a644bbacb1137997b2a2a25.jpg,0.224072265625,0.05946940104166667,0.023134765625,27.366857528686523
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe462_jpg.rf.3e5972c466e2788013b3026f00ffdaf1.jpg,ARUWvsTAMUframe462_jpg.rf.3e5972c466e2788013b3026f00ffdaf1.jpg,0.2753092447916667,0.06308919270833334,0.022936197916666668,25.417131423950195
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe463_jpg.rf.f9ca679d778a53157043f87270b8aaff.jpg,ARUWvsTAMUframe463_jpg.rf.f9ca679d778a53157043f87270b8aaff.jpg,0.2569140625,0.054697265625,0.019095052083333335,24.28390121459961
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe464_jpg.rf.441475896437c74c214280a141d50a1c.jpg,ARUWvsTAMUframe464_jpg.rf.441475896437c74c214280a141d50a1c.jpg,0.222890625,0.05594075520833333,0.026438802083333334,24.73077392578125
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe466_jpg.rf.b8cf43ed0f1e8d6d0a99cb6d582145d5.jpg,ARUWvsTAMUframe466_jpg.rf.b8cf43ed0f1e8d6d0a99cb6d582145d5.jpg,0.25940104166666667,0.054593098958333336,0.013994140625,24.29586410522461
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe477_jpg.rf.93a0a2d8112262f2ccbbc92b8daea247.jpg,ARUWvsTAMUframe477_jpg.rf.93a0a2d8112262f2ccbbc92b8daea247.jpg,0.27654296875,0.054010416666666665,0.011432291666666667,24.267959594726562
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe556_jpg.rf.7a3b9d010a25d24be7c9491b2cbf7ca7.jpg,ARUWvsTAMUframe556_jpg.rf.7a3b9d010a25d24be7c9491b2cbf7ca7.jpg,0.0420703125,0.056871744791666665,0.05754231770833333,24.989097595214844
